schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,pk_name,pk_ordinal,fk_name,fk_ordinal,ref_schema_name,ref_table_name,ref_column_name
GoTicketsBronze,EventStats,10,TwoQuantityListingCount,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,11,ThreeQuantityListingCount,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,12,FourQuantityListingCount,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,13,FivePlusQuantityListingCount,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,14,MinPrice,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,15,MaxPrice,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,16,AvgPrice,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,17,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,PK_EventStats,2,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,18,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,19,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,EventStats,20,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,1,EventId,bigint,8,19,0,0,PK_ExchangeData,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,2,TransactionDateTimeUtc,datetime2,8,26,6,0,PK_ExchangeData,3,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,3,ExchangeName,varchar,255,0,0,0,PK_ExchangeData,2,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,4,Orders,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,5,TicketQuantity,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,6,Revenue,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,7,SourceCreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,8,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,9,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ExchangeData,10,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ListingAttribute,1,ListingAttributeId,bigint,8,19,0,0,PK_ListingAttribute,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ListingAttribute,2,Name,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ListingAttribute,3,Disclosure,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ListingAttribute,4,ViewDisclosure,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ListingAttribute,5,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ListingAttribute,6,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,ListingAttribute,7,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,1,EntityId,bigint,8,19,0,0,PK_MappingData,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,2,EntityType,varchar,50,0,0,0,PK_MappingData,3,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,3,EntitySource,varchar,50,0,0,0,PK_MappingData,2,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,4,ExternalId,varchar,255,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,5,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,6,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,7,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,MappingData,8,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,1,OnSaleId,bigint,8,19,0,0,PK_OnSalesData,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,2,EventId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,3,OnSaleType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,4,OnSaleTimeUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,5,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,6,IsDeleted,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,7,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,8,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,OnSalesData,9,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,1,OrderId,bigint,8,19,0,0,PK_Order,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,2,PartnerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,3,OrderTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,4,ServiceFee,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,5,DeliveryFee,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,6,InsuranceFee,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,7,EstimatedInsuranceRevenueShare,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,8,DeliveryMethod,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,9,Instant,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,10,Processed,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,11,Cancelled,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,12,CancelledFraud,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,13,Section,varchar,400,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,14,Row,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,15,Quantity,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,16,Zone,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,17,EventId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,18,ItemTotal,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,19,UnitWholesalePrice,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,20,OriginalCostTotal,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,21,OrderTotal,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,22,TaxAmount,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,23,BillingState,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,24,BillingPostalCode,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,25,EmailHash,varchar,64,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,26,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,27,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,28,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Order,29,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PartnerData,1,OrderId,bigint,8,19,0,0,PK_PartnerData,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PartnerData,2,PartnerDataParseStatus,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PartnerData,3,Uuid,varchar,50,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PartnerData,4,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PartnerData,5,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PartnerData,6,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,1,PaymentId,bigint,8,19,0,0,PK_Payment,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,2,PartnerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,3,CompanyName,varchar,128,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,4,PaymentTimeUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,5,PaymentType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,6,Commission,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,7,AdjustmentAmount,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,8,Total,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,9,ExternalNotes,varchar,512,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,10,IsPaid,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,11,PaymentDetail,varchar,512,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,12,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,13,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Payment,14,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,1,PaymentDetailId,bigint,8,19,0,0,PK_PaymentDetail,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,2,PaymentId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,3,OrderId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,4,PayoutType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,5,OrderPayoutAmount,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,6,OrderAdjustmentAmount,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,7,TotalPayoutAmount,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,PaymentDetail,10,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,1,PerformerId,bigint,8,19,0,0,PK_Performer,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,2,PerformerName,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,3,HomeVenueConfigurationId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,4,HomeVenueId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,5,IsDeleted,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,6,IsParking,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,7,ParentPerformerId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,8,ParkingPerformerId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,9,PrimaryCategoryId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,10,OriginCreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,11,OriginDeletedTimestampUtc,datetime2,8,26,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,12,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,13,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,14,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Performer,15,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,1,RegionId,bigint,8,19,0,0,PK_Region,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,2,RegionName,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,3,Latitude,decimal,5,8,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,4,Longitude,decimal,5,9,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,5,VenueRadiusMiles,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,6,OriginCreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,7,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Region,10,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,1,VenueId,bigint,8,19,0,0,PK_Venue,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,2,VenueName,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,3,Address1,varchar,100,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,4,Address2,varchar,50,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,5,Capacity,int,4,10,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,6,City,varchar,100,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,7,Country,char,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,8,ExternalPhone,varchar,50,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,9,ExternalUrl,varchar,300,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,10,IsDeleted,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,11,IsParentVenue,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,12,IsParking,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,13,Latitude,decimal,5,8,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,14,Longitude,decimal,5,9,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,15,ParentVenueId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,16,ParkingVenueId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,17,PostalCode,varchar,20,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,18,RegionId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,19,State,varchar,50,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,20,TimeZone,varchar,50,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,21,OriginCreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,22,OriginDeletedTimestampUtc,datetime2,8,26,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,23,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,24,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,25,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,Venue,26,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,1,VenueConfigurationId,bigint,8,19,0,0,PK_VenueConfiguration,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,2,VenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,3,Name,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,4,SvgMapFileName,varchar,300,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,5,IsGeneralAdmission,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,6,IsStaticMap,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,7,IsDeleted,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,8,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,9,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,10,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfiguration,11,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,1,VenueConfigurationGroupId,bigint,8,19,0,0,PK_VenueConfigurationGroup,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,2,VenueConfigurationId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,3,Name,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,4,IsSkipNormalization,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,5,IsNoAdmission,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,6,IsHideListings,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,7,IsGeneralAdmission,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,8,IsDeleted,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,9,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationGroup,12,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,1,VenueConfigurationSectionId,bigint,8,19,0,0,PK_VenueConfigurationSection,1,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,2,VenueConfigurationGroupId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,3,VenueConfigurationId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,4,Name,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,5,SvgMapId,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,6,RowCount,int,4,10,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,7,RowRanges,varchar,500,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,8,IsDeleted,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,9,OriginUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsBronze,VenueConfigurationSection,12,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Category,1,CategoryId,bigint,8,19,0,0,PK_Category,1,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Category,2,CategoryName,varchar,100,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Category,3,EventType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Category,4,ParentCategoryId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Category,5,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Category,6,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Category,7,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,1,EventId,bigint,8,19,0,0,PK_Event,1,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,2,EventName,varchar,1000,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,3,EventStatus,varchar,20,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,4,EventDateTimeLocal,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,5,EventTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,6,EventClusterId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,7,VenueId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoTicketsCoreEntity,Event,8,PrimaryPerformerId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
